ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,Status
2005,57,2,1,0,2,0,1,0,2.0
1997,300,2,1,0,0,0,0,0,1.0
2005,83,15,1,1,16,0,1,1,2.0
1997,84,1,1,0,0,0,0,0,1.0
2005,84,3,2,2,5,0,1,1,1.0
1997,239,20,1,0,0,0,0,0,2.0
2005,6,4,2,0,4,0,1,1,2.0
1997,120,80,1,0,0,1,0,0,1.0
2005,84,2,2,0,2,0,2,1,1.0
1997,120,1,2,0,0,0,0,0,1.0
2005,36,10,2,0,10,0,1,1,1.0
1997,120,7,1,0,0,0,0,0,1.0
2005,84,5,1,0,5,0,1,1,1.0
1997,96,1,2,0,0,0,0,0,1.0
2005,84,2,1,1,3,0,1,0,1.0
1997,84,6,2,0,0,0,0,0,1.0
2005,84,1,2,0,1,0,1,1,1.0
1981,84,3,1,0,0,0,0,0,2.0
1997,240,4,1,0,0,0,0,0,1.0
1997,300,7,1,0,0,0,0,0,1.0
2005,84,2,1,0,2,0,1,0,1.0
2005,84,3,2,0,3,0,1,1,1.0
1997,240,8,1,0,0,0,0,0,1.0
2005,57,4,1,1,4,0,1,1,2.0
2006,240,42,1,14,0,0,2,0,1.0
2005,84,2,2,0,2,0,2,1,1.0
1997,120,11,1,0,0,0,0,0,1.0
2005,80,1,2,0,1,0,1,1,2.0
1997,253,5,1,0,0,0,0,0,2.0
2005,1,1,1,2,3,0,1,1,2.0
1997,300,36,1,0,0,0,0,0,1.0
2005,84,5,1,0,5,0,2,1,1.0
1997,168,15,2,0,0,0,0,0,1.0
2005,54,1,1,2,3,0,1,0,2.0
2005,84,9,1,2,9,0,1,1,1.0
2005,5,2,1,2,4,0,1,1,2.0
1997,59,2,2,0,0,0,0,0,1.0
2005,84,5,1,2,7,0,1,0,1.0
1997,92,5,1,0,0,0,0,0,1.0
2005,30,2,1,1,2,0,2,1,2.0
1997,63,10,1,0,0,0,0,0,1.0
1997,249,100,2,0,0,0,0,0,1.0
2005,22,1,2,0,1,0,1,1,2.0
2005,84,11,2,2,13,0,1,1,1.0
1997,240,4,1,0,0,0,0,0,1.0
2005,84,2,1,3,5,0,1,0,1.0
1979,120,1,1,0,0,0,0,0,2.0
1997,300,4,1,0,0,0,0,0,1.0
2005,60,11,2,2,13,0,1,0,1.0
2005,84,1,1,0,1,0,2,1,1.0
1997,84,1,2,0,0,0,0,0,1.0
2005,49,11,1,2,13,0,1,1,2.0
2005,84,3,1,1,4,0,1,0,1.0
1997,84,7,2,0,0,0,0,0,1.0
2005,84,2,1,3,5,0,1,0,1.0
1997,36,2,1,0,0,0,0,1,1.0
2005,84,3,1,1,4,0,1,1,1.0
1997,300,6,1,0,0,0,0,0,1.0
2005,82,3,1,0,3,0,1,1,1.0
1981,120,2,1,0,0,0,0,0,2.0
1997,300,5,1,0,0,0,0,0,1.0
2005,29,2,2,2,4,0,1,0,2.0
1997,84,6,1,0,0,0,0,0,1.0
2005,1,4,2,4,4,0,1,1,2.0
1997,246,10,2,0,0,1,0,0,1.0
2005,53,1,2,0,1,0,1,1,2.0
2005,60,12,1,1,12,0,1,0,2.0
2005,16,5,1,0,5,0,2,1,2.0
2005,20,3,1,0,3,0,1,0,2.0
2005,87,5,2,0,5,0,1,1,1.0
2005,143,2,1,0,2,0,1,1,1.0
2005,84,1,2,0,1,0,2,1,1.0
2005,66,10,1,1,10,0,1,0,1.0
2005,1,1,1,5,1,0,1,0,2.0
2005,60,55,1,30,55,0,2,0,1.0
2005,43,2,1,0,2,0,1,1,2.0
2005,84,4,1,1,5,0,1,1,1.0
2005,84,1,1,0,1,0,1,1,1.0
2005,84,4,1,1,5,0,1,1,1.0
2005,84,1,1,0,1,0,1,0,1.0
2005,60,11,1,0,11,0,1,1,1.0
1997,240,25,1,25,25,0,0,0,1.0
2005,84,30,1,1,30,0,1,0,1.0
2005,60,10,1,0,10,0,1,1,1.0
2005,84,8,2,0,8,0,1,0,1.0
2005,24,2,2,0,2,0,1,0,2.0
2005,60,1,1,0,1,0,1,0,1.0
2005,84,1,1,0,1,0,1,0,1.0
1997,120,2,2,0,0,0,0,0,1.0
2005,83,7,1,0,7,0,1,1,1.0
2005,84,2,2,1,0,0,1,1,1.0
1997,85,1,2,0,0,0,0,0,1.0
2005,14,2,1,0,2,0,1,0,2.0
1997,278,1,2,0,0,0,0,0,1.0
2005,84,5,1,0,5,0,1,1,1.0
1997,120,25,1,0,0,0,0,0,1.0
2005,60,3,2,0,3,0,1,0,1.0
2005,23,3,2,0,3,0,1,1,2.0
1997,217,2,2,0,0,0,0,0,2.0
2005,84,10,1,0,10,0,1,0,1.0
2005,84,25,1,0,25,0,2,0,1.0
2005,84,1,1,0,1,0,1,1,1.0
1997,99,24,1,0,0,0,0,0,1.0
2005,84,5,1,0,5,0,1,1,1.0
2005,48,35,1,0,35,1,1,1,2.0
1997,60,1,1,0,0,0,0,0,1.0
2005,41,4,1,1,4,0,1,1,2.0
1997,60,21,1,0,0,0,0,0,1.0
2005,22,3,1,2,3,0,1,1,2.0
1997,60,2,1,0,0,0,0,0,1.0
2005,84,2,1,1,2,0,2,0,1.0
1997,12,2,1,0,0,0,0,1,1.0
2005,84,1,1,0,0,0,1,1,1.0
2005,84,4,2,0,4,0,1,1,1.0
2005,47,5,1,0,5,0,1,1,1.0
2005,84,2,2,1,2,0,1,1,1.0
2005,60,5,1,2,5,0,2,1,1.0
2005,84,1,2,0,1,1,1,0,1.0
2005,84,5,1,0,5,0,1,1,1.0
2005,84,3,1,0,3,0,2,1,1.0
1997,300,40,1,0,0,0,0,0,1.0
2005,39,5,1,2,5,0,1,1,2.0
1997,180,10,1,0,0,1,0,0,1.0
2005,84,4,1,0,4,0,1,1,1.0
1997,86,10,1,0,0,0,0,1,1.0
2005,60,6,1,0,6,0,2,1,2.0
1997,84,2,2,0,0,1,0,0,1.0
2005,84,1,1,2,1,0,1,1,1.0
1997,120,12,1,0,0,0,0,0,1.0
2005,84,1,2,1,1,0,1,1,1.0
1997,60,13,1,0,0,0,0,1,1.0
2005,114,2,1,2,2,0,2,0,1.0
1997,300,1,1,0,0,0,0,0,1.0
2005,84,1,2,0,1,0,1,1,1.0
1997,12,2,1,0,0,0,0,0,1.0
2005,6,5,1,1,5,0,1,0,1.0
1997,90,80,1,0,0,1,0,0,1.0
1997,240,44,1,10,34,0,0,0,1.0
1997,117,11,1,0,0,0,0,1,1.0
2005,84,3,1,2,3,0,1,0,1.0
2006,240,17,1,2,0,0,1,0,1.0
1997,240,38,2,0,38,1,0,0,1.0
2005,32,1,2,0,1,0,1,1,2.0
2005,84,3,1,0,3,0,1,0,1.0
1997,61,8,1,0,0,0,0,0,1.0
2005,61,25,1,2,25,0,1,0,2.0
1997,60,2,1,0,0,0,0,0,1.0
2005,84,3,1,0,3,0,1,1,1.0
1979,120,54,2,0,0,0,0,0,2.0
1997,85,8,1,0,0,0,0,0,1.0
2005,27,6,1,0,6,0,1,0,2.0
1997,84,2,1,0,0,0,0,0,1.0
2005,54,3,1,2,3,0,1,0,2.0
2005,108,3,1,1,3,0,2,0,1.0
2006,240,8,1,3,0,0,1,0,1.0
2005,42,1,1,0,1,0,1,0,2.0
2005,84,14,1,1,14,0,2,0,1.0
2005,83,1,2,0,1,0,2,0,1.0
2005,48,5,1,3,5,0,1,0,2.0
2005,43,19,1,0,19,0,1,1,2.0
2005,48,19,1,0,19,0,1,1,2.0
2005,42,2,1,2,4,0,1,0,2.0
2005,84,3,1,0,3,0,1,1,1.0
2005,60,12,1,1,13,0,1,0,1.0
1997,85,5,1,0,0,0,0,0,1.0
2005,84,1,2,0,1,0,1,0,1.0
2005,36,1,1,0,1,0,1,1,2.0
1997,96,6,1,0,0,0,0,0,1.0
2005,35,5,1,1,5,0,1,0,2.0
1997,84,3,2,0,0,0,0,0,1.0
1998,300,16,1,0,0,0,0,0,1.0
2005,42,1,2,0,1,0,2,0,2.0
2005,12,6,2,0,6,0,1,1,1.0
2005,3,2,1,5,2,0,1,1,2.0
2005,84,1,1,0,1,0,2,1,1.0
1997,119,1,1,0,0,0,0,0,1.0
2005,21,4,1,2,2,0,1,1,2.0
1997,240,1,2,10,1,0,0,0,1.0
2005,90,5,1,1,5,0,2,0,1.0
1997,300,175,1,0,0,0,0,0,1.0
2005,60,7,1,0,7,0,1,0,1.0
1981,10,25,1,0,0,0,0,0,2.0
2005,90,1,1,1,1,0,1,0,1.0
2005,84,2,1,0,2,0,1,1,1.0
2005,60,11,2,0,11,1,1,0,1.0
2005,180,1,1,1,2,0,2,0,1.0
2005,30,1,2,6,7,0,1,1,2.0
2005,84,4,1,0,4,0,1,1,1.0
1997,120,3,2,0,0,0,0,0,1.0
2005,180,1,1,1,2,0,2,0,1.0
2005,26,2,1,0,2,0,1,0,2.0
2005,47,2,1,0,2,0,1,1,2.0
2005,84,1,1,0,1,0,1,1,1.0
2005,52,12,1,2,12,0,1,0,2.0
1997,180,6,2,0,0,0,0,0,1.0
2005,21,2,1,0,2,0,2,1,2.0
2005,12,1,1,0,1,0,1,1,2.0
2005,84,1,1,0,1,0,1,1,1.0
2005,84,2,1,1,2,0,1,1,1.0
2005,11,1,1,1,1,0,1,0,2.0
2005,84,5,1,0,5,0,1,1,1.0
2005,84,9,1,0,9,0,1,0,1.0
2005,84,3,2,0,3,0,2,1,1.0
2005,84,20,1,0,20,0,2,0,1.0
2005,84,4,1,5,9,0,2,1,1.0
2005,90,5,1,1,5,0,2,0,1.0
1997,300,3,1,0,0,0,0,0,1.0
2005,87,4,1,10,4,0,1,0,1.0
2005,90,4,1,5,4,0,1,0,1.0
2005,84,2,1,1,2,0,1,1,1.0
2005,84,25,1,0,25,0,1,0,1.0
2005,84,25,1,0,25,0,1,0,1.0
1997,120,8,1,0,0,0,2,0,1.0
2005,120,1,2,4,1,0,2,0,1.0
1997,300,2,2,0,0,0,0,0,1.0
2005,36,20,1,0,20,0,2,1,2.0
2005,60,2,2,1,3,0,1,0,1.0
2005,27,60,1,10,60,1,1,0,2.0
1981,246,12,1,0,0,0,0,0,1.0
1997,12,7,1,0,0,0,0,1,1.0
2005,84,2,2,1,3,0,1,1,1.0
2005,31,1,1,0,1,0,1,0,2.0
1997,120,50,1,0,0,0,0,0,1.0
2005,84,80,1,8,80,0,1,0,1.0
1997,120,4,1,0,0,0,0,0,1.0
2005,84,2,2,0,2,0,1,1,1.0
2005,23,4,1,2,6,0,1,0,2.0
1997,143,2,1,0,0,0,0,0,1.0
2005,84,5,1,0,5,0,1,1,1.0
1997,300,11,1,0,0,0,0,0,1.0
2005,84,3,1,1,3,1,1,0,1.0
1997,60,3,1,0,0,0,0,1,1.0
2005,84,2,1,0,2,0,1,1,1.0
2005,36,1,1,0,1,0,1,0,1.0
1997,180,1,2,0,0,0,0,0,1.0
2005,84,4,2,0,4,0,2,1,1.0
1997,84,450,1,0,0,0,0,0,1.0
1997,87,1,1,0,0,0,0,0,1.0
2005,84,2,1,0,2,0,1,0,1.0
1997,84,1,2,0,0,0,2,0,1.0
2005,2,1,1,2,1,0,1,1,2.0
1997,113,8,1,0,0,0,0,0,1.0
2005,84,8,2,2,8,0,2,0,1.0
2005,21,17,1,2,17,0,1,0,2.0
1997,72,2,2,0,0,0,0,0,1.0
2005,63,3,1,2,3,0,1,0,2.0
1997,300,22,1,0,0,0,0,0,1.0
2005,84,3,1,0,3,0,2,0,1.0
2005,84,20,1,0,20,0,1,1,1.0
2005,84,10,1,1,10,1,1,1,1.0
1997,300,3,1,0,0,0,0,0,1.0
2005,84,35,1,1,36,0,1,0,1.0
2005,84,4,2,1,5,0,2,0,1.0
1997,84,28,1,0,0,0,0,0,1.0
2005,16,1,1,1,1,0,2,0,2.0
1997,240,1,2,17,0,0,0,0,1.0
2005,84,50,1,0,50,1,1,1,1.0
1997,300,17,1,0,0,0,0,0,1.0
1997,240,11,1,5,5,0,0,0,1.0
2005,23,24,1,0,24,0,1,1,2.0
2005,48,12,1,0,12,0,1,0,2.0
2005,84,3,1,0,3,0,1,1,1.0
2005,28,1,1,0,1,0,1,1,2.0
2005,84,6,1,0,6,0,1,1,1.0
2005,84,2,1,0,2,0,1,1,1.0
1981,60,3,1,0,0,0,0,0,2.0
1997,246,6,2,0,0,0,0,0,1.0
2005,20,2,1,1,2,0,1,0,2.0
1997,300,6,2,0,0,0,0,0,1.0
2005,47,2,1,0,2,0,1,0,2.0
2005,90,2,1,0,2,0,2,0,1.0
1997,60,14,1,0,0,0,0,0,2.0
2005,84,5,1,0,5,0,1,0,1.0
1997,180,5,1,0,0,0,0,0,1.0
2005,9,1,1,1,1,0,1,0,2.0
1997,300,2,1,0,0,0,0,0,1.0
2005,17,2,1,1,2,0,1,1,2.0
2005,84,4,1,2,4,0,1,0,1.0
2005,84,2,1,3,2,0,1,0,1.0
1997,120,1,1,0,0,1,0,0,1.0
1997,60,22,1,0,0,0,0,0,1.0
2005,84,10,1,2,10,0,2,0,1.0
2005,84,17,1,0,17,0,2,0,1.0
1997,120,1,2,0,0,1,0,0,1.0
1997,240,5,2,0,0,0,0,0,1.0
2005,45,1,1,0,1,0,1,0,2.0
1997,300,38,1,0,0,0,0,0,1.0
2005,10,81,1,1,81,0,1,1,2.0
1997,84,12,1,0,0,0,0,0,1.0
2005,84,3,1,1,3,0,1,0,1.0
1997,84,1,2,0,0,1,0,0,1.0
2005,36,4,1,0,4,0,2,0,2.0
1997,88,4,2,0,0,0,0,0,1.0
2005,84,3,1,0,3,0,1,1,1.0
2005,84,9,1,0,9,0,2,0,1.0
2005,46,2,2,8,2,0,2,0,2.0
2005,90,6,1,0,6,0,2,0,1.0
1997,300,34,1,0,0,0,0,0,1.0
2005,44,4,1,0,4,0,1,1,2.0
1997,240,26,1,14,12,0,0,0,1.0
1997,240,6,1,0,0,0,0,0,1.0
2005,41,4,1,0,4,0,1,1,2.0
1997,300,5,1,0,0,0,0,0,1.0
2005,84,2,1,1,2,0,1,0,1.0
2005,84,12,1,0,12,0,1,1,1.0
1997,120,10,2,0,0,1,0,0,1.0
1997,84,4,1,0,0,0,0,0,1.0
2005,60,4,1,1,4,0,1,1,1.0
2005,84,7,1,3,7,0,1,1,1.0
2005,60,0,2,3,0,0,2,1,1.0
1997,192,7,2,0,0,0,0,0,1.0
2005,60,20,2,5,25,0,1,0,1.0
1997,61,5,2,0,0,0,0,0,1.0
2005,84,11,2,0,11,0,1,1,1.0
1997,300,25,1,0,0,0,0,0,1.0
2005,84,13,1,6,13,0,1,1,1.0
2005,60,0,2,3,0,0,2,1,1.0
2005,119,7,1,7,7,0,2,0,1.0
2005,22,3,1,0,3,0,1,0,2.0
1997,240,136,1,50,86,0,0,0,1.0
2005,24,2,2,30,30,1,1,0,1.0
1997,84,11,1,0,0,0,0,0,1.0
2005,49,1,2,3,1,0,2,1,1.0
2005,84,17,1,0,17,0,1,1,1.0
1997,120,3,2,0,0,0,2,0,1.0
2005,84,6,1,0,6,1,1,0,1.0
1997,120,3,1,0,0,0,0,0,1.0
1997,300,20,1,0,0,0,0,0,1.0
1997,84,4,1,0,0,0,0,0,1.0
2005,120,8,1,0,8,0,1,0,1.0
2005,36,2,2,0,2,0,1,1,1.0
2005,72,2,2,30,30,1,1,0,1.0
2005,42,1,2,0,1,0,1,1,1.0
1997,126,4,2,0,0,0,0,0,1.0
2005,6,2,1,2,2,0,1,0,1.0
2005,90,2,1,0,2,0,1,0,1.0
2005,84,4,1,0,4,0,2,0,1.0
2005,84,4,2,0,4,0,2,0,1.0
1997,300,27,1,0,0,0,0,0,1.0
2005,57,1,1,3,3,0,1,1,2.0
2005,60,3,2,0,3,0,2,0,1.0
2005,42,2,2,0,2,0,1,1,2.0
2005,84,4,1,0,4,0,1,1,1.0
1997,240,30,2,0,0,0,0,0,1.0
1997,60,4,1,0,0,0,0,0,1.0
2005,79,3,1,0,3,0,1,1,1.0
1997,300,15,1,0,0,0,0,0,1.0
2005,60,1,1,0,1,0,1,1,1.0
2005,104,10,1,0,10,0,1,1,1.0
2005,60,12,1,0,12,1,2,0,1.0
2005,84,5,1,2,5,0,1,0,1.0
2005,74,12,2,0,12,0,1,1,1.0
1997,84,1,2,0,0,0,2,0,1.0
2005,46,3,2,3,3,0,1,1,2.0
2005,84,2,1,1,2,0,1,1,1.0
2005,60,2,1,1,2,0,2,1,1.0
2005,60,3,1,0,3,0,2,1,1.0
2005,5,4,1,2,4,0,1,1,2.0
2005,84,1,1,0,1,0,1,0,1.0
2005,5,1,1,1,1,0,2,1,2.0
2005,81,3,2,3,3,0,1,1,1.0
2005,60,10,1,0,10,0,2,1,1.0
2005,60,11,2,1,11,0,2,1,1.0
2005,84,1,1,0,1,0,1,0,1.0
2005,84,1,1,0,1,0,1,1,1.0
2005,84,5,2,0,5,0,2,1,1.0
2005,84,4,1,0,4,0,2,1,1.0
1997,126,10,1,0,0,0,0,0,1.0
2005,84,9,1,3,12,0,1,0,1.0
2005,84,10,1,2,10,0,1,1,1.0
2005,84,3,1,1,3,0,1,1,1.0
1997,62,14,1,0,0,0,0,0,2.0
2005,84,3,1,0,3,0,1,1,1.0
2005,18,15,1,1,16,0,2,0,2.0
2005,4,1,1,0,1,0,1,0,2.0
1997,48,30,1,0,0,0,0,0,1.0
1997,120,1,2,0,0,0,0,0,1.0
2005,84,5,2,0,5,0,1,0,1.0
1997,84,2,2,0,0,0,0,0,1.0
2005,60,4,1,0,4,0,1,0,1.0
1997,120,1,1,0,0,0,0,0,1.0
2005,84,7,1,0,7,0,1,0,1.0
2005,84,4,1,0,4,0,1,1,1.0
1997,84,9,1,0,0,0,0,0,1.0
2005,60,7,1,0,7,0,1,0,1.0
1997,180,3,1,0,0,0,0,0,1.0
2005,84,3,2,0,3,0,1,0,1.0
1997,84,25,1,0,0,0,0,0,1.0
1997,60,3,1,0,0,0,0,0,1.0
2005,40,2,2,0,2,0,1,1,2.0
1997,300,20,1,0,0,0,0,0,1.0
2005,84,5,2,0,5,0,1,0,1.0
1997,144,13,1,0,0,0,0,0,1.0
2005,60,1,2,0,1,0,1,1,1.0
1997,88,1,2,0,0,1,0,0,1.0
2005,60,2,2,2,2,0,1,1,1.0
1997,120,5,1,0,0,1,0,0,1.0
2005,84,1,1,0,1,0,1,1,1.0
1997,180,2,2,0,0,0,0,0,1.0
2005,84,8,1,0,8,0,1,1,1.0
1997,84,39,1,0,0,0,0,0,1.0
2005,30,2,1,2,2,0,1,1,2.0
2005,84,5,1,0,5,0,1,0,1.0
1997,180,2,1,0,0,0,0,0,1.0
2005,56,15,2,10,15,0,1,1,2.0
2005,60,8,1,0,8,0,1,1,1.0
1997,9,4,2,0,0,0,0,0,2.0
2005,41,13,1,0,13,0,2,1,2.0
1997,84,6,1,0,0,1,0,0,1.0
2005,84,5,1,0,5,0,1,1,1.0
2005,17,1,2,0,1,0,1,0,2.0
2005,84,5,2,3,8,0,1,1,1.0
1997,84,65,1,0,0,0,0,0,1.0
2005,53,3,1,1,1,0,1,1,2.0
1997,84,5,1,0,0,0,0,0,1.0
2005,62,2,1,0,2,0,2,1,2.0
1997,144,17,2,0,0,0,0,0,1.0
1997,36,5,1,0,0,0,0,0,1.0
2005,82,2,2,1,2,0,1,1,1.0
1997,180,10,2,0,0,0,2,0,1.0
2005,35,6,1,0,6,0,1,1,2.0
1997,12,20,2,0,0,0,0,0,1.0
2005,84,4,2,0,4,0,2,1,1.0
1997,240,15,2,0,0,0,0,0,1.0
2005,83,1,2,0,1,0,1,1,1.0
1997,120,4,1,0,0,0,0,0,1.0
2005,33,3,1,0,3,0,1,1,2.0
1997,238,110,1,0,0,1,0,0,1.0
2005,148,3,1,5,8,0,2,1,1.0
1997,180,7,2,0,0,0,0,0,1.0
2005,60,3,2,1,4,0,1,0,1.0
2005,84,3,1,5,8,0,2,1,1.0
2005,132,12,1,0,12,0,1,1,1.0
1997,184,110,1,0,0,0,0,0,1.0
2005,84,27,1,0,27,0,1,1,1.0
1997,91,20,2,0,0,1,0,0,1.0
2005,84,9,1,1,9,0,1,1,1.0
1997,48,2,2,0,0,0,0,0,1.0
2005,12,16,2,0,16,0,2,1,2.0
1997,240,4,1,0,0,0,0,0,1.0
2005,35,55,1,0,55,0,1,0,2.0
2005,10,4,1,0,4,0,1,0,2.0
2005,84,1,2,0,1,0,1,1,1.0
1997,84,6,2,0,0,1,0,0,1.0
2005,14,16,1,0,16,0,1,1,2.0
1997,84,4,2,0,0,0,0,0,1.0
1997,276,3,1,0,0,0,0,0,1.0
2005,36,11,1,0,11,0,1,0,1.0
2005,60,6,2,4,6,0,1,1,1.0
1997,306,10,1,0,0,0,0,0,1.0
2005,84,18,2,0,18,1,1,0,1.0
1997,84,12,1,0,0,0,0,0,1.0
2005,4,1,1,2,3,0,1,0,2.0
1997,120,20,1,0,0,1,0,0,1.0
2005,16,4,1,0,4,0,1,1,2.0
1997,300,3,1,0,0,0,0,0,1.0
2005,11,3,1,0,3,0,1,0,2.0
1997,66,3,1,0,0,0,0,0,1.0
2005,5,1,1,2,3,0,1,1,2.0
2005,82,4,1,1,4,0,1,1,1.0
2005,60,12,1,2,12,0,1,1,2.0
2005,7,9,1,2,9,0,2,0,2.0
2005,28,9,1,2,9,0,2,1,2.0
1997,36,4,1,0,0,0,0,1,1.0
2005,84,5,2,0,5,0,1,0,1.0
1997,120,3,1,0,0,0,0,0,1.0
2005,84,10,1,1,10,0,1,1,1.0
1997,84,35,1,0,0,0,0,0,1.0
2005,46,1,2,0,1,0,1,1,2.0
1997,84,5,1,0,0,0,0,0,1.0
2005,90,4,1,0,4,0,1,0,1.0
1997,300,3,1,0,0,0,0,0,1.0
2005,84,1,1,0,1,0,1,1,1.0
1997,295,7,2,0,0,0,0,0,1.0
2005,84,2,1,0,2,0,1,1,1.0
1997,174,12,1,0,0,0,0,0,1.0
2005,60,11,1,0,11,0,1,1,1.0
2005,84,3,1,0,3,0,1,1,1.0
2005,36,3,1,0,3,0,1,0,1.0
1997,66,1,2,0,0,0,0,0,1.0
2005,60,2,2,3,2,0,1,0,1.0
1997,84,5,1,0,0,0,2,0,1.0
2005,57,8,2,0,8,0,1,1,2.0
1997,300,100,1,0,0,0,0,0,1.0
2005,60,1,1,0,1,0,2,1,1.0
2005,60,3,2,2,5,1,1,0,1.0
1997,49,6,1,0,0,0,0,0,2.0
2005,84,2,1,3,2,0,1,1,1.0
2005,84,1,1,0,1,0,1,0,1.0
1997,240,8,1,0,0,0,0,0,1.0
2005,84,3,2,1,3,0,1,1,1.0
2005,14,1,1,2,1,0,1,1,2.0
2005,84,2,1,0,2,0,1,1,1.0
1997,300,4,1,0,0,0,0,0,1.0
2005,84,6,1,0,6,0,1,1,1.0
1997,84,1,2,0,0,0,0,0,1.0
2005,84,8,1,2,8,0,2,0,1.0
1997,84,4,1,0,0,0,0,0,1.0
2005,84,9,1,2,11,0,1,1,1.0
1981,84,15,1,0,0,0,0,0,2.0
2005,18,7,1,15,7,0,1,1,2.0
2005,87,2,2,5,2,1,1,0,1.0
2005,84,7,1,1,8,0,1,1,1.0
2005,83,3,1,0,3,0,1,0,1.0
1997,120,1,2,0,0,0,0,0,1.0
2005,84,8,1,2,8,0,1,0,1.0
2005,33,3,1,0,3,0,1,1,2.0
2005,20,1,1,0,1,0,2,0,2.0
2005,84,4,2,1,5,0,1,0,1.0
1997,180,8,1,0,0,0,0,0,1.0
2005,40,6,1,10,16,0,1,1,2.0
2005,23,2,1,2,2,0,1,1,2.0
2005,36,2,1,1,2,0,2,0,2.0
1997,39,3,2,0,0,0,0,0,2.0
2005,84,5,2,0,5,0,1,1,1.0
1997,300,5,1,0,0,0,0,0,1.0
2005,84,3,1,0,3,0,1,1,1.0
1997,120,75,2,0,0,0,0,0,1.0
1997,300,30,1,0,0,0,0,0,1.0
1997,60,1,2,0,0,0,0,0,1.0
1997,282,6,1,0,0,0,0,0,1.0
2005,40,3,1,1,3,0,1,1,2.0
1997,300,20,1,0,0,0,0,0,1.0
2005,24,1,2,0,1,0,1,0,1.0
1997,84,4,1,0,0,0,2,0,1.0
1997,60,9,1,0,0,0,0,0,1.0
2005,14,1,1,0,1,0,1,0,2.0
2005,61,3,2,0,3,0,1,0,1.0
1997,56,14,1,0,0,0,0,1,1.0
1997,300,4,1,0,0,0,0,0,1.0
1997,103,25,1,0,0,0,0,0,1.0
2005,84,3,1,2,3,0,1,1,1.0
2005,84,2,1,1,2,0,1,1,1.0
1997,300,10,1,0,0,0,0,0,1.0
1997,180,1,2,0,0,0,0,0,1.0
2005,48,2,1,0,2,0,1,1,1.0
2005,84,1,2,0,1,0,1,1,1.0
2005,26,7,1,0,7,0,1,0,2.0
2005,29,20,1,10,20,0,1,0,2.0
1997,90,85,1,0,0,0,0,0,1.0
2005,84,2,1,1,2,0,1,1,1.0
1997,180,5,1,0,0,0,0,0,1.0
2005,84,7,1,0,7,0,1,1,1.0
2005,5,5,1,0,5,0,1,1,2.0
1997,120,1,2,0,0,0,0,0,1.0
2005,15,10,1,0,10,0,1,1,1.0
1997,276,4,1,0,0,1,0,0,1.0
2005,60,2,2,8,8,1,1,1,1.0
2005,131,2,2,8,8,1,1,0,1.0
1997,64,3,1,0,0,0,0,0,2.0
2005,24,3,2,0,3,0,1,1,1.0
2005,42,1,2,3,1,0,1,0,2.0
1997,240,182,2,0,0,0,0,0,1.0
2005,84,5,2,2,5,0,1,1,1.0
2005,45,4,1,0,4,0,1,0,2.0
1997,60,52,1,0,0,0,0,0,1.0
2005,35,3,1,1,3,0,1,0,2.0
1997,108,4,2,0,0,0,0,0,1.0
2005,90,6,1,1,6,0,1,0,1.0
1997,300,12,1,0,0,0,0,0,1.0
1997,120,1,1,0,0,1,0,0,1.0
1997,300,5,1,0,0,0,0,0,1.0
2005,84,2,1,0,2,0,1,1,1.0
1997,84,4,1,0,0,0,0,0,1.0
2005,109,4,2,3,4,0,1,1,1.0
1997,300,10,1,0,0,0,0,0,1.0
2005,50,2,1,0,2,0,1,0,2.0
1997,120,80,1,0,0,0,0,0,1.0
2005,7,1,2,0,1,0,1,1,2.0
1997,282,125,2,0,0,0,0,0,1.0
1997,12,14,1,0,0,0,0,1,1.0
2005,29,13,1,0,13,0,1,0,2.0
1997,300,10,1,0,0,0,0,0,1.0
2005,58,5,1,1,5,0,1,1,1.0
1997,60,13,1,0,0,0,0,0,1.0
2005,84,2,1,4,2,0,1,1,1.0
1997,288,10,1,0,0,0,0,0,1.0
2005,57,1,1,0,1,0,1,1,2.0
2005,84,2,2,0,2,0,1,1,1.0
2005,12,4,1,0,4,0,1,1,1.0
1997,180,5,1,0,0,0,0,0,1.0
2005,86,1,1,1,2,0,1,0,1.0
1997,198,6,1,0,0,0,0,0,2.0
2005,84,4,1,0,4,0,2,0,1.0
2005,88,1,1,1,2,0,1,1,1.0
1997,246,10,2,0,0,0,0,0,1.0
1997,271,25,2,0,0,1,0,0,1.0
2005,6,4,1,0,4,0,1,1,2.0
1997,300,4,1,0,0,0,0,0,1.0
2005,84,10,1,0,10,0,1,1,1.0
1997,180,38,1,0,0,0,0,0,1.0
2005,63,1,1,0,1,0,2,0,1.0
2005,16,1,2,4,1,0,1,1,2.0
2005,47,1,2,0,1,0,1,1,1.0
1981,96,20,1,0,0,0,0,0,2.0
2005,31,5,1,2,7,0,1,1,2.0
2005,12,12,1,200,12,0,1,1,2.0
2005,120,9,2,0,9,0,1,0,1.0
1997,86,35,1,0,0,0,0,0,1.0
2005,84,1,1,0,1,0,1,1,1.0
1997,300,1,2,0,0,0,0,0,1.0
2005,84,1,2,1,2,0,1,0,1.0
1997,246,12,1,0,0,0,0,0,1.0
2005,84,5,1,0,5,0,2,1,1.0
1997,84,42,1,0,0,0,0,0,1.0
2005,84,4,1,1,4,0,1,1,1.0
